component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,flag_module_b,triggered_parameters_b
C_00375,LOT_009,False,25.6638,26.5138,25.6234,26.3316,11.0389,11.2395,11.0832,11.6566,4.8532,4.6779,4.7535,4.6411,27.10516,0.0041066649966769765,False,11.589635,0.002431492328643802,False,4.7618523,0.0005830018361409493,False,False,
C_00376,LOT_009,False,27.1219,26.7772,27.9163,27.9476,10.7755,10.8275,11.0409,11.2595,4.8972,4.7712,4.8713,4.8686,27.698551,0.006398272069295243,False,11.265441,0.0030412565337287014,False,4.874348,0.0007163066916995556,False,False,
C_00377,LOT_009,False,23.4343,23.1483,24.2398,24.9208,10.7275,10.8805,10.7951,11.4004,4.2492,4.0194,4.4142,4.3034,24.367817,0.008468867535061313,False,11.279246,0.002769071737925214,False,4.218429,0.0013821464485592307,False,False,
C_00378,LOT_009,False,25.5076,25.8839,26.0893,26.271,10.6788,10.9891,10.9194,11.0861,4.2638,4.5562,4.5536,4.4731,26.924194,0.00722426622178819,False,11.171242,0.0012648733350965674,False,4.8699827,0.0021790466626485216,False,False,
C_00379,LOT_009,False,25.3095,25.846,25.357,25.7169,10.1745,10.6395,10.4927,10.4352,4.8194,4.9072,5.0693,4.9667,26.92099,0.0074652082655164926,False,10.9096,0.0018756962352328833,False,4.921149,9.686650700039638e-05,False,False,
C_00380,LOT_009,False,26.2719,25.2949,26.5332,27.1856,10.9503,10.7889,11.2549,11.1648,5.0771,4.8675,4.9391,5.0036,26.87523,0.010974519369337306,False,11.266334,0.003315510972340902,False,4.9951267,0.0008862966961330857,False,False,
C_00381,LOT_009,True,26.6072,33.0422,43.6745,49.856,11.8325,16.5558,23.1519,27.5636,4.7476,5.1214,5.4792,5.607,50.49938,0.12123040419684515,True,27.55736,0.0763997201071845,True,5.5928626,0.003274045875337386,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00382,LOT_009,False,27.2691,27.4739,27.4823,28.0707,10.6698,10.8262,11.418,11.3903,4.7439,4.7715,4.9493,4.9184,28.350039,0.006084295336405433,False,11.201923,0.0026091900719536674,False,4.7949533,0.00016287046008640123,False,False,
C_00383,LOT_009,False,27.8268,28.2026,27.9571,28.486,11.1032,11.3172,11.422,11.1029,4.5038,4.8393,4.7868,4.6658,28.667362,0.0032275153689914258,False,11.625593,0.0021416193432278125,False,5.009322,0.0011807094891866069,False,False,
C_00384,LOT_009,False,24.6574,25.4344,25.7728,25.3607,11.3916,11.217,11.2542,11.7063,4.1463,4.0894,4.1802,4.2964,26.397192,0.0066860555648803706,False,11.659953,0.0030760633150736455,False,4.228111,0.0009632693767547581,False,False,
C_00385,LOT_009,False,26.5617,26.2602,26.6949,26.9241,9.5742,9.9737,10.1126,10.3114,3.9769,4.0126,3.949,3.9787,27.47304,0.008422497410244404,False,10.14759,0.0012075672467549703,False,4.0451493,0.00022603698836432603,False,False,
C_00386,LOT_009,False,23.1693,24.1413,24.3872,24.2495,12.2164,12.519,12.6334,12.714,4.4049,4.1756,4.1886,4.375,24.308743,0.001162795299953877,False,12.5998125,0.0005611979696485722,False,4.323443,0.001026687055163912,False,False,
C_00387,LOT_009,False,25.8039,26.521,27.4491,27.8523,11.1574,11.1699,11.7618,11.4486,4.5035,4.6763,4.6297,4.5674,27.314537,0.005510673946804465,False,11.488597,0.0022131730291578494,False,4.738148,0.0004295014752282013,False,False,
C_00388,LOT_009,False,25.8764,26.0895,27.3878,28.0675,10.6337,10.2842,10.5005,11.1633,4.1375,4.1241,4.2707,4.2939,26.993786,0.006279762903849277,False,10.84628,0.0039033340136210106,False,4.229402,0.0007312643422020784,False,False,
C_00389,LOT_009,False,23.4808,23.4076,24.9428,24.1917,11.061,11.1352,11.0421,11.1886,4.2713,4.4858,4.4083,4.416,24.55269,0.007952017402648935,False,11.464565,0.002287258868747292,False,4.4500527,-0.0002482448736826595,False,False,
C_00390,LOT_009,False,25.6321,25.9869,26.5873,26.6236,11.8626,11.3628,11.9672,12.1335,4.2992,4.3644,4.4993,4.3227,26.912859,0.006430270576477061,False,12.125621,0.005297366958194309,False,4.3836904,0.00013396081394619527,False,False,
C_00391,LOT_009,False,23.9311,26.0456,26.3782,27.1546,10.4578,10.0232,10.1645,10.2913,4.6653,4.8648,4.7647,4.7259,26.788565,0.005159476958380803,False,10.491046,0.0032489302211337672,False,4.8333025,-0.00021873265372382124,False,False,
C_00392,LOT_009,False,25.5511,26.7722,27.716,26.872,11.6334,12.2212,12.0395,12.4042,3.9256,3.9977,3.9415,3.9728,27.248402,0.0033069558461507054,False,12.244109,0.00015909134546915956,False,4.029861,0.00022334009276496017,False,False,
C_00393,LOT_009,False,26.7341,27.02,27.6912,28.0129,11.572,12.0281,11.9149,11.9465,3.7008,3.7478,3.8188,3.7814,27.918257,0.006237894164191355,False,12.132389,0.000724229643079968,False,3.7765093,0.00019937003453572732,False,False,
C_00394,LOT_009,False,25.823,27.3934,26.8342,26.3917,10.9684,11.6799,11.6084,12.0944,4.1928,4.2644,4.2969,4.2872,27.494293,0.0007006473117404531,False,11.892716,0.0014778917206658261,False,4.269603,3.6130385928682486e-05,False,False,
C_00395,LOT_009,False,25.3716,25.9216,26.8746,26.7266,11.5861,11.2182,11.499,11.7435,4.3822,4.3018,4.2471,4.4279,26.92099,0.006940208265516483,False,11.719017,0.0034778960333930156,False,4.3902936,0.0006145388762156164,False,False,
C_00396,LOT_009,False,26.7118,27.6595,27.3944,28.7876,11.4686,12.6062,12.4817,12.5465,4.3947,4.3617,4.5364,4.618,28.26815,0.004226738399929462,False,13.334669,0.005058813285827641,False,4.4492197,0.0006077757199605313,False,False,
C_00397,LOT_009,False,26.5484,27.0683,28.4969,29.8889,10.9129,11.1273,11.4647,11.3166,4.2422,4.362,4.2577,4.2483,27.954863,0.006156684684753413,False,11.346886,0.001524900563557943,False,4.3528905,-6.326047579447497e-05,False,False,
C_00398,LOT_009,False,25.3017,25.0052,24.733,24.9052,11.2319,11.1699,11.4546,11.567,3.9885,3.9976,4.0104,4.0706,25.988016,0.006825112003750282,False,11.488597,0.0022131730291578494,False,4.08375,0.0005982622994316961,False,False,
C_00399,LOT_009,False,23.3586,23.6979,24.8214,25.1408,9.4227,9.5397,9.1291,9.4185,4.8029,4.8283,4.7603,4.7643,24.69989,0.006958264838324648,False,9.858154,0.0022114881727430566,False,4.8505254,0.00015434291097853202,False,False,
C_00400,LOT_009,False,26.0143,26.5695,26.4403,27.3506,12.0667,12.2085,12.1137,12.7954,4.0055,4.0427,4.142,4.0103,27.380377,0.005631088998582618,False,12.533349,0.002255896091461176,False,4.1123276,0.000483524831136068,False,False,
C_00401,LOT_010,False,24.2434,24.6653,24.7993,24.3556,11.1545,11.1008,10.9377,11.4436,3.0969,3.0646,2.9823,3.0345,25.188204,0.0036312764697604815,False,11.446369,0.0023997859107123512,False,3.109331,0.00031063119835323766,False,False,
C_00402,LOT_010,False,26.4648,27.411,27.3783,26.7905,9.2933,9.2168,9.8,9.6511,3.3,3.486,3.464,3.4181,27.484146,0.0005079591539170912,False,9.631868,0.002882419183519157,False,3.4872499,8.679522408377993e-06,False,False,
C_00403,LOT_010,False,27.5943,29.3722,28.6621,29.2944,9.3213,9.4825,9.3989,9.9506,3.7335,3.7951,3.7807,3.8203,29.515839,0.000997490437825525,False,9.814056,0.002302474975585938,False,3.7942545,-5.8712402979542594e-06,False,False,
C_00404,LOT_010,False,27.6468,29.3344,28.1942,28.4848,9.4376,10.0469,10.5131,10.4114,3.6883,3.7043,3.6719,3.6234,29.026947,-0.00213509012858072,False,10.141216,0.0006549741533067434,False,3.7285442,0.00016836274464925182,False,False,
C_00405,LOT_010,False,25.8645,26.3244,26.9613,28.1905,10.3736,10.9079,10.924,10.9328,3.8629,3.6824,3.5926,3.7848,27.20657,0.006126178275214296,False,11.123878,0.0014998439258999314,False,3.8029957,0.0008374700122409403,False,False,
C_00406,LOT_010,False,29.7134,29.9136,29.1324,29.2406,10.7231,11.2236,11.3098,11.7283,3.7422,3.8,3.7846,3.6867,30.450888,0.003731164444817445,False,11.650989,0.002967976241641579,False,3.7688427,-0.00021637015872531343,False,False,
C_00407,LOT_010,False,27.872,27.2115,27.5285,26.4943,10.9404,10.7068,11.1275,10.84,3.2639,3.4396,3.4685,3.5435,27.702705,0.003411148495144308,False,11.223034,0.0035849576738145655,False,3.4937434,0.00037599596977233894,False,False,
C_00408,LOT_010,False,26.2416,28.2358,27.9306,28.2207,8.9974,8.4539,8.9368,9.3241,3.3786,3.4945,3.3637,3.3019,28.372515,0.0009494078106350291,False,9.338619,0.006143883556789816,False,3.4133887,-0.0005632727146148678,False,False,
C_00409,LOT_010,False,26.1371,26.9074,27.0891,28.3261,9.1413,9.5078,9.868,9.6997,3.6689,3.5987,3.705,3.7436,27.608755,0.00487052160898845,False,9.750703,0.001686825402577721,False,3.737307,0.0009625491089291042,False,False,
C_00410,LOT_010,True,29.6558,36.9259,43.8496,49.962,10.5088,17.9794,27.0252,32.3885,3.8028,3.8378,4.0622,4.2346,51.133747,0.09866560486687555,True,32.423695,0.10030760146247017,True,3.973084,0.0009394720342424174,False,True,"iddq_ua,leakage_ua"
C_00411,LOT_010,False,28.3789,29.115,28.6163,29.8291,9.5775,10.1786,9.8021,10.023,3.6619,3.8155,3.5864,3.8418,29.527082,0.0028616836335924045,False,10.374598,0.001361094093322758,False,3.798971,-0.0001147851546605436,False,False,
C_00412,LOT_010,False,26.4477,27.0671,26.8492,27.0307,9.7875,9.873,9.9287,9.9814,3.1875,3.2526,3.0811,3.1668,27.693523,0.004350162548489041,False,10.218775,0.002401213857862689,False,3.2766385,0.00016693408224317653,False,False,
C_00413,LOT_010,False,27.6389,26.8317,27.9453,27.971,10.073,10.5344,10.5185,10.3991,3.631,3.7397,3.6302,3.6131,27.813366,0.006817124557495107,False,10.779746,0.0017037920527988026,False,3.6977625,-0.0002912327130635581,False,False,
C_00414,LOT_010,False,25.4074,25.9931,26.4973,26.2821,10.5828,10.1936,10.5983,10.9192,3.2961,3.3655,3.367,3.3968,26.651346,0.004571154212951672,False,10.729386,0.003720738400353326,False,3.3881114,0.00015702328417036313,False,False,
C_00415,LOT_010,False,26.552,26.6732,26.7714,26.4626,8.7802,9.2841,9.5433,9.5425,3.6353,3.7664,3.6205,3.7735,27.270113,0.004145229106479211,False,9.534815,0.0017410752402411535,False,3.7557793,-7.375509474012566e-05,False,False,
C_00416,LOT_010,False,28.8597,29.4493,29.5112,31.4961,11.2896,11.1974,11.1,11.344,3.561,3.6745,3.501,3.6009,30.384785,0.006496421517266161,False,11.47171,0.0019049319797092013,False,3.6190586,-0.0003850096596611878,False,False,
C_00417,LOT_010,False,26.2191,25.3768,26.3673,25.9099,11.3374,11.1602,11.3446,11.6727,3.8017,3.8337,3.973,3.9042,26.45105,0.007460068088107643,False,11.507898,0.002414571740892201,False,3.9214725,0.0006095315933227547,False,False,
C_00418,LOT_010,False,27.6736,26.4891,28.6602,26.95,11.1396,11.7033,10.8066,11.5183,3.7799,3.8245,3.8626,3.7902,27.516584,0.007135308308071557,False,11.900384,0.0013686385366651714,False,3.8254845,6.836904419792949e-06,False,False,
C_00419,LOT_010,False,30.3125,30.966,31.1032,30.7048,9.5465,9.7506,9.9891,9.9772,3.4399,3.6407,3.5969,3.573,30.907665,-0.00040510241190593196,False,9.994584,0.0016943339135911703,False,3.7318056,0.0006326775206459905,False,False,
C_00420,LOT_010,False,26.0078,24.9245,25.5685,26.3601,10.3947,10.1945,10.6268,10.7648,3.7133,3.4589,3.4506,3.6087,26.120604,0.008306274731953951,False,10.702942,0.0035308464898003494,False,3.5989616,0.0009726499425040361,False,False,
C_00421,LOT_010,False,26.713,26.3062,26.4825,27.6403,10.049,10.4128,10.3801,10.7528,3.1575,3.1138,3.2507,3.2183,27.278223,0.006750159984164765,False,10.775008,0.0025153347333272246,False,3.2436874,0.0009019957727856113,False,False,
C_00422,LOT_010,False,25.1198,26.1345,26.3083,26.2991,10.1356,10.4924,10.4802,10.7399,3.5172,3.4676,3.5823,3.5316,26.47232,0.0023459760877821236,False,10.775008,0.0019625569555494523,False,3.4862878,0.0001297766129175821,False,False,
C_00423,LOT_010,False,28.1029,29.7902,29.7075,29.292,9.9898,10.1233,10.5328,10.0332,3.5736,3.5626,3.643,3.6049,29.689507,-0.0006992602030436106,False,10.513461,0.002709452173444957,False,3.60857,0.00031923679775661747,False,False,
C_00424,LOT_010,False,26.6706,26.568,27.2556,27.2911,8.9808,9.1989,9.0453,9.3481,3.3817,3.4399,3.3871,3.4461,27.270113,0.004875784662034767,False,9.412631,0.0014842432975769038,False,3.4255323,-9.977540969848758e-05,False,False,
C_00425,LOT_010,False,24.3695,23.5463,24.6404,24.4978,9.4112,9.4856,10.2886,9.6935,3.5587,3.5372,3.4769,3.5223,24.789919,0.00863624235788982,False,9.814056,0.002280947197808161,False,3.5390635,1.294065051608685e-05,False,False,
C_00426,LOT_010,False,27.4907,27.5994,29.5363,27.4156,10.4563,10.5781,10.9248,11.0121,3.9332,3.6811,3.7139,3.7771,28.387096,0.005470113923814567,False,10.982424,0.0028078040440877336,False,3.8146036,0.0009271081050237032,False,False,
C_00427,LOT_010,False,29.8117,29.4186,29.1075,31.3771,10.5016,10.4942,10.9464,10.7336,3.3722,3.3671,3.2953,3.3383,30.34177,0.0064109039730495775,False,10.847106,0.002450735971662738,False,3.389978,0.00015887452761332053,False,False,
C_00428,LOT_010,False,25.1741,26.2105,25.6648,25.7551,10.5428,10.7749,10.6119,10.6392,3.4473,3.3741,3.4173,3.424,26.62848,0.0029026452170477996,False,11.112887,0.002347134600745303,False,3.4156098,0.00028826275401645324,False,False,
C_00429,LOT_010,False,30.8916,30.703,31.9041,31.7261,10.3967,10.4595,10.8326,10.7347,3.8935,4.0348,3.8079,4.0757,31.286037,0.004048871146308055,False,10.808715,0.00242510324054294,False,4.026892,-5.491538047790333e-05,False,False,
C_00430,LOT_010,False,25.8039,27.5716,26.9122,26.5592,9.5033,9.2625,9.5786,9.8208,3.3792,3.458,3.3742,3.3858,28.350876,0.005411637878417968,False,9.686754,0.0029462099075317433,False,3.42788,-0.00020916632811228563,False,False,
C_00431,LOT_010,False,26.1279,26.1519,27.4772,27.676,9.1784,9.6643,9.4591,10.0054,3.9027,3.9269,3.958,4.061,26.819979,0.004639435513814282,False,9.90387,0.0016636779785156196,False,3.9452217,0.0001272337675094616,False,False,
C_00432,LOT_010,False,27.0595,27.7617,28.1581,27.8908,9.5076,9.2176,10.076,10.1056,3.7538,3.6532,3.7918,3.6727,28.403109,0.004454226366678866,False,9.686754,0.0032580154630873,False,3.7482507,0.0006600744644800822,False,False,
C_00433,LOT_010,False,25.5271,25.768,26.8108,27.0006,8.983,9.2028,9.6074,9.3226,3.2262,3.2712,3.3832,3.19,26.635334,0.006023152881198455,False,9.412631,0.001457159964243572,False,3.2385576,-0.0002266834921307026,False,False,
C_00434,LOT_010,False,29.0149,28.2235,29.0731,30.3819,10.5188,10.1359,10.8179,10.821,3.4682,3.4701,3.5922,3.5879,29.496626,0.008841152085198287,False,10.712062,0.004001124180687802,False,3.4924018,0.0001548738771014746,False,False,
C_00435,LOT_010,True,27.9965,36.6567,47.3156,53.8296,10.9588,14.2231,18.4628,20.5652,3.3601,3.6415,4.0738,4.1564,53.483864,0.11685530437893338,True,21.04673,0.047386319732666014,True,4.114825,0.003286977582507662,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00436,LOT_010,False,28.81,28.5691,30.2385,30.6633,9.3492,9.3005,9.5561,9.5827,3.9188,3.909,3.8093,3.9578,30.014162,0.010035153219434958,False,9.736948,0.003030888981289337,False,3.932249,0.00016145186954074568,False,False,
C_00437,LOT_010,False,30.0327,29.7042,30.2764,31.0432,10.3548,10.6685,10.0258,10.7095,3.4582,3.5867,3.5653,3.5496,30.899408,0.008300057919820148,False,10.930418,0.0018188751008775508,False,3.581685,-3.482592900594075e-05,False,False,
C_00438,LOT_010,False,25.6679,25.5198,25.8567,26.8662,10.0556,9.7653,9.8373,10.3515,3.0216,3.1272,3.0613,3.08,26.515263,0.0069129347483317055,False,10.213854,0.003114957194858128,False,3.1321828,3.4603031476337305e-05,False,False,
C_00439,LOT_010,False,26.7276,26.05,25.3083,25.9257,9.7701,10.1992,10.2406,10.3978,3.6796,3.6947,3.7147,3.8054,26.750288,0.004863111178080236,False,10.458782,0.0018026541392008506,False,3.7285442,0.0002350294113159173,False,False,
C_00440,LOT_010,False,28.331,28.5356,30.1364,30.1268,9.1403,9.5131,9.5172,9.6814,3.9487,3.9133,3.9748,3.9643,29.25439,0.004991602198282886,False,9.750703,0.0016500198470221648,False,3.947396,0.00023677805529700384,False,False,
C_00441,LOT_011,False,26.7724,26.2815,25.9192,26.9603,9.9257,10.5217,11.073,11.3363,4.3513,4.4519,4.3676,4.5035,27.317097,0.007191643820868589,False,11.036032,0.0035717480765448733,False,4.497672,0.0003178616735670288,False,False,
C_00442,LOT_011,True,23.0303,29.3119,39.2297,46.3084,9.4014,22.4651,45.0453,62.6976,4.2924,4.7743,5.4295,6.3097,43.970837,0.10179817110697427,True,62.304737,0.27666414646572535,True,6.211626,0.009981430922614202,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00443,LOT_011,False,24.4264,26.1203,25.1646,26.8748,11.7519,11.2263,12.6314,13.5172,4.3944,4.4574,4.3721,4.5574,26.773592,0.004536749966939289,False,12.828086,0.011123513189951577,False,4.4798756,0.00015608030954996878,False,False,
C_00444,LOT_011,False,25.0048,25.2377,25.7673,24.7718,9.3328,9.3057,10.0288,9.9087,3.722,3.7043,3.7848,3.6808,26.124851,0.006160772408379447,False,9.924028,0.0042939471986558715,False,3.7751646,0.0004921153068542486,False,False,
C_00445,LOT_011,False,24.9171,25.1181,26.435,26.934,9.7592,9.8729,9.9066,10.4179,4.207,4.1662,4.2646,4.2249,26.124851,0.006991327963935016,False,10.421598,0.0038104057947794625,False,4.309729,0.0009967298560672343,False,False,
C_00446,LOT_011,False,23.7803,24.0358,24.0471,24.7388,10.2006,10.6442,10.701,11.1791,4.0078,4.0301,3.9514,4.1642,24.675955,0.004445519574483248,False,11.155365,0.0035497568766276067,False,4.1443987,0.0007937408977084689,False,False,
C_00447,LOT_011,False,23.3912,23.1024,24.5168,24.2362,10.6716,11.2114,11.853,12.154,4.1809,4.2452,4.3021,4.295,24.374155,0.008831632253858782,False,11.757669,0.0037935378392537477,False,4.248491,2.2852849960329645e-05,False,False,
C_00448,LOT_011,False,24.5305,25.2793,26.7049,27.1232,11.0493,11.5326,12.0798,12.1717,4.2187,4.0715,4.1927,4.3903,26.431694,0.008002736324734163,False,12.082038,0.0038155411508348225,False,4.2302117,0.001102164824803668,False,False,
C_00449,LOT_011,False,23.929,23.7929,24.8618,25.4776,9.8341,10.1407,10.5389,11.0404,4.2055,4.3367,4.1663,4.2786,24.901962,0.007701821390787764,False,10.765518,0.004339015197753902,False,4.3351607,-1.0689359241064819e-05,False,False,
C_00450,LOT_011,False,24.5805,23.6459,24.9388,25.4892,10.0771,9.974,10.1535,10.7831,4.3087,4.3435,4.2397,4.4586,25.251463,0.011149742613898376,False,10.559656,0.0040670565499199745,False,4.386121,0.00029597775141398323,False,False,
C_00451,LOT_011,False,24.6962,25.5482,25.6054,24.7538,10.7081,11.081,11.2107,11.2118,4.013,4.1404,4.1707,4.228,26.355772,0.0056081390168931655,False,11.580112,0.003466058731079105,False,4.1639047,0.00016322685347663283,False,False,
C_00452,LOT_011,False,25.2136,25.9999,26.1182,26.437,11.3316,11.3471,12.1781,12.4489,4.3629,4.2277,4.4644,4.4594,26.911268,0.006328946071200899,False,12.196647,0.005899629794226757,False,4.4002495,0.001198260286119252,False,False,
C_00453,LOT_011,True,25.9317,38.3111,54.2653,64.7722,9.751,15.7589,24.9764,32.8298,3.6209,4.1142,4.5379,4.974,65.73403,0.1904370255364312,True,32.561367,0.11668379885355631,True,4.938046,0.005721152628792654,True,True,"iddq_ua,leakage_ua,prop_delay_ns"
C_00454,LOT_011,False,24.7856,24.9963,26.6008,26.8932,10.1033,10.6852,10.5241,11.029,4.0071,4.0454,4.1678,4.2643,25.881542,0.006147515318128787,False,11.192211,0.003520910771687825,False,4.1617785,0.0008081836806403274,False,False,
C_00455,LOT_011,False,24.1993,24.2553,24.581,24.6929,10.3015,10.3557,11.0147,10.8757,4.5399,4.5965,4.612,4.7427,25.04846,0.005508055602179645,False,10.869131,0.0035654936684502456,False,4.614541,0.00012528509563870035,False,False,
C_00456,LOT_011,False,23.1861,23.0478,24.0066,24.7704,11.3092,11.2884,12.3734,12.09,4.0593,4.1777,4.2057,4.1362,24.238808,0.00827088665432401,False,11.9676695,0.0047171492152743915,False,4.1639047,-9.580092430114571e-05,False,False,
C_00457,LOT_011,False,24.5828,25.1651,24.7939,27.1914,10.5283,10.6163,11.1015,11.7642,4.3592,4.5092,4.7403,4.6299,26.042913,0.006095926645067011,False,11.320361,0.004889313454098166,False,4.551532,0.0002939707756042489,False,False,
C_00458,LOT_011,False,24.7216,25.4377,25.033,26.9212,8.9995,9.4072,9.7837,10.3485,3.9648,3.8642,4.0572,3.9074,26.431694,0.006902736324734161,False,9.911066,0.0034990698284573054,False,3.960997,0.0006722021155887189,False,False,
C_00459,LOT_011,False,22.8814,24.3447,23.7521,23.2723,10.0233,9.5254,9.9666,10.0657,3.8984,3.9426,4.0367,4.1656,24.585495,0.001672187466091583,False,10.25898,0.005094304148356123,False,3.9973164,0.0003799747255113382,False,False,
C_00460,LOT_011,False,23.022,23.5828,23.8488,23.7782,11.4703,11.255,11.4872,12.312,3.9961,4.2458,4.0901,4.1425,24.456194,0.0060652355829874756,False,11.969425,0.004961286120944547,False,4.1986194,-0.0003276432938045927,False,False,
C_00461,LOT_011,False,23.8641,24.5671,24.2392,25.8277,11.1129,11.561,12.0814,12.2336,3.8861,3.876,3.9301,3.956,25.238459,0.004662212732103137,False,12.128186,0.003938793235354954,False,3.9486942,0.0005048210355970603,False,False,
