component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,lot_mean_168h_iddq_ua,lot_std_168h_iddq_ua,zscore_168h_iddq_ua,flag_zscore_iddq_ua,iqr_lower_iddq_ua,iqr_upper_iddq_ua,flag_iqr_iddq_ua,lot_mean_168h_leakage_ua,lot_std_168h_leakage_ua,zscore_168h_leakage_ua,flag_zscore_leakage_ua,iqr_lower_leakage_ua,iqr_upper_leakage_ua,flag_iqr_leakage_ua,lot_mean_168h_prop_delay_ns,lot_std_168h_prop_delay_ns,zscore_168h_prop_delay_ns,flag_zscore_prop_delay_ns,iqr_lower_prop_delay_ns,iqr_upper_prop_delay_ns,flag_iqr_prop_delay_ns,if_score,flag_isoforest,flag_param_iddq_ua,flag_param_leakage_ua,flag_param_prop_delay_ns,flag_module_a,triggered_parameters,anomaly_score,flag_module_b,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,final_flag,explanation,triggered_parameters_all
C_00137,LOT_003,False,23.6097,23.5028,22.6476,23.2132,14.3362,13.7964,14.1274,14.5504,3.7753,3.8086,3.8918,3.7542,23.429705,6.065317127352779,-0.035695577898742455,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.19332714694768655,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,0.6967666712895536,False,2.7929,4.344775,False,0.11077454375458606,False,False,False,False,False,,25.3,False,24.141422,0.004434876887003576,False,14.838002,0.0072333486451043,False,3.8251843,0.00011516906420389667,False,False,No issues detected.,
C_00138,LOT_003,False,21.9783,22.8058,22.5082,22.3866,12.7603,13.4023,13.9849,14.134,3.4053,3.4249,3.4745,3.5291,23.429705,6.065317127352779,-0.17197864152822334,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.01597607737658989,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.23476612972772087,False,2.7929,4.344775,False,0.22203485453480776,False,False,False,False,False,,15.9,False,23.155994,0.002431905661688901,False,13.921668,0.0036067225880093024,False,3.4784868,0.0003721303913328379,False,False,No issues detected.,
C_00139,LOT_003,False,21.0314,22.1978,21.5085,21.5089,12.0401,12.0123,12.4212,12.6019,3.6204,3.4347,3.5788,3.5525,23.429705,6.065317127352779,-0.31668665622408065,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.6365685280265742,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.13792975680988737,False,2.7929,4.344775,False,0.17795717952206608,False,False,False,False,False,,21.4,False,21.940928,-0.001783836767408589,False,12.793397,0.005424284373389352,False,3.5223,0.0006083333677715735,False,False,No issues detected.,
C_00140,LOT_003,False,20.9953,21.1643,21.8664,21.1925,13.464,13.3552,14.0893,15.1897,3.3678,3.2606,3.3922,3.2985,23.429705,6.065317127352779,-0.3688521066624644,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.46561470404855665,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-1.1890596166872214,False,2.7929,4.344775,False,0.15802329791229242,False,False,False,False,False,,27.0,False,21.594841,0.002989868079291444,False,13.987348,0.0043899139086405435,False,3.330658,0.0004865136040581586,False,False,No issues detected.,
C_00141,LOT_003,False,22.8713,23.5111,23.6269,23.2584,12.4786,12.4933,12.72,13.3206,3.4125,3.3734,3.3646,3.4126,23.429705,6.065317127352779,-0.028243370693258895,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.330463307803838,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.7168788410494126,False,2.7929,4.344775,False,0.19997603910347606,False,False,False,False,False,,21.0,False,23.916258,0.002813596238030335,False,13.235918,0.005157069757249623,False,3.428744,0.00038433387279510376,False,False,No issues detected.,
C_00142,LOT_003,False,22.3285,22.1265,22.9998,23.405,12.838,12.9693,13.3885,13.5816,3.3004,3.276,3.4582,3.4616,23.429705,6.065317127352779,-0.0040731588276868656,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.21929945295740147,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.5141018208368563,False,2.7929,4.344775,False,0.2187097080180463,False,False,False,False,False,,18.3,False,22.776375,0.004513019561767578,False,13.642339,0.0046738802274068165,False,3.3900487,0.0007920051548216092,False,False,No issues detected.,
C_00143,LOT_003,False,23.1084,22.7556,23.1972,22.9716,14.1662,14.5735,15.1336,15.2771,3.5071,3.77,3.586,3.5196,23.429705,6.065317127352779,-0.07552861464309628,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.5028396883917698,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.2740800418097474,False,2.7929,4.344775,False,0.09443142959990458,False,False,False,False,False,,24.5,False,23.568193,0.005643009969923223,False,15.160175,0.004074134190877284,False,3.6690042,-0.0007013597091039023,False,False,No issues detected.,
C_00144,LOT_003,False,21.4636,21.4622,21.784,21.5312,13.005,12.9282,13.6326,13.6759,3.65,3.6943,3.6931,3.6061,23.429705,6.065317127352779,-0.3130100141735881,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.17913565406077678,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,0.08388347346343926,False,2.7929,4.344775,False,0.22122246540759544,False,False,False,False,False,,16.5,False,22.147144,0.004756557761298291,False,13.536046,0.004221152973175046,False,3.6568992,-0.0002597276820076846,False,False,No issues detected.,
C_00145,LOT_003,False,20.0786,19.6996,20.2917,20.8788,11.9842,12.3204,12.7984,13.2149,3.1769,3.1828,3.3174,3.2404,23.429705,6.065317127352779,-0.42057240313060895,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.3754825394408818,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-1.4294952263678242,False,2.7929,4.344775,False,0.0991539873405256,False,False,False,False,False,,32.0,False,20.592548,0.006201030349731444,False,12.953936,0.004399552938673236,False,3.3057947,0.0008541299713982486,False,False,No issues detected.,
C_00146,LOT_003,False,22.1896,22.2219,21.7948,23.1384,13.2871,13.655,13.5556,13.9592,3.9477,3.8384,3.8654,4.0616,23.429705,6.065317127352779,-0.0480279915927724,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.0584738913098365,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,1.9688821001332262,False,2.7929,4.344775,False,0.16043847459433724,False,False,False,False,False,,33.4,False,22.781809,0.003888255924648698,False,14.205048,0.003819775051540803,False,3.96915,0.0009079865720536971,False,False,No issues detected.,
C_00147,LOT_003,False,23.5745,24.2635,24.7804,24.7899,11.8491,12.5419,12.4299,12.9821,3.6023,3.6962,3.7143,3.7444,23.429705,6.065317127352779,0.22425785353677968,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.47463558698207103,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,0.6562112672470432,False,2.7929,4.344775,False,0.12460045243862727,False,False,False,False,False,,24.2,False,24.253946,-6.634510887994062e-05,False,13.107137,0.003925255044301351,False,3.63355,-0.00043506993982527094,False,False,No issues detected.,
C_00148,LOT_003,False,22.7941,24.0538,23.1476,23.5781,12.265,12.6372,12.5807,12.4335,3.6103,3.4764,3.5576,3.3519,23.429705,6.065317127352779,0.0244661568198608,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.7082926397359227,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.9680740477208847,False,2.7929,4.344775,False,0.17567217433906362,False,False,False,False,False,,24.3,False,23.931234,-0.0008511502795749168,False,12.922505,0.0019812873522440594,False,3.4730313,-2.3393872049119285e-05,False,False,No issues detected.,
C_00149,LOT_003,False,20.0335,20.4833,21.741,21.6155,12.5471,12.7489,12.9813,12.815,3.4268,3.2909,3.4883,3.414,23.429705,6.065317127352779,-0.29911131799167956,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.5458060089929513,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.7110852119004811,False,2.7929,4.344775,False,0.17968140795570542,False,False,False,False,False,,21.9,False,21.285557,0.005571227730645075,False,13.348856,0.0041663609186808215,False,3.4239657,0.0009240673091676489,False,False,No issues detected.,
C_00150,LOT_003,False,21.9874,22.8294,22.5779,22.7603,12.8443,12.7977,13.5206,13.8037,4.1772,4.0601,4.1418,4.1627,23.429705,6.065317127352779,-0.11036603461032232,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.12470369754976339,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,2.3872648908166836,False,2.7929,4.344775,False,0.08980724893087633,False,False,False,False,False,,40.4,False,23.08551,0.0017785434299045161,False,13.536046,0.005127402973175044,False,4.2024837,0.0009887753751542815,False,False,No issues detected.,
C_00151,LOT_003,False,22.917,23.3504,23.6069,23.4591,12.9566,12.9381,13.2262,14.0148,3.5784,3.6181,3.6428,3.5308,23.429705,6.065317127352779,0.0048464077611767775,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.034793008821476734,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.2277310086183055,False,2.7929,4.344775,False,0.22636627852753066,False,False,False,False,False,,15.6,False,23.842321,0.0034161208046807148,False,13.536046,0.004152402973175046,False,3.5937927,-0.00016880085468292302,False,False,No issues detected.,
C_00152,LOT_003,False,22.1582,23.1801,23.9902,24.367,13.0407,12.82,12.9949,13.5748,3.6178,3.662,3.5671,3.6166,23.429705,6.065317127352779,0.15453355205007835,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.22219567599554624,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,0.12733569208041545,False,2.7929,4.344775,False,0.2130353829157826,False,False,False,False,False,,16.2,False,23.602135,0.0029307965596516963,False,13.557943,0.005124606556362574,False,3.5918288,-0.0004872998396555577,False,False,No issues detected.,
C_00153,LOT_003,False,20.6244,20.7497,21.3177,21.4737,12.4323,12.5482,12.2963,13.1411,3.382,3.4332,3.4094,3.5066,23.429705,6.065317127352779,-0.32249014502127116,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.40691507770780544,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.3278780267640987,False,2.7929,4.344775,False,0.20314636252592577,False,False,False,False,False,,18.2,False,21.35324,0.004191243468390566,False,13.10091,0.003838265185885962,False,3.4519932,0.0001305085208680908,False,False,No issues detected.,
C_00154,LOT_003,False,21.6923,22.4123,22.4875,22.4253,12.2047,12.7532,12.431,12.8081,3.3491,3.2621,3.3233,3.2312,23.429705,6.065317127352779,-0.16559810128813052,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.5487448235463628,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-1.4675676464893668,False,2.7929,4.344775,False,0.17626018257919018,False,False,False,False,False,,28.4,False,22.98421,0.00397159069908991,False,13.203174,0.003124816926320396,False,3.3041794,0.00029221826394398853,False,False,No issues detected.,
C_00155,LOT_003,False,23.274,24.3024,23.659,24.0175,13.4566,13.0889,13.6914,14.6261,3.5068,3.5269,3.6094,3.5708,23.429705,6.065317127352779,0.09691084368024533,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.22556892400467965,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.0621987472203,False,2.7929,4.344775,False,0.18659886809819842,False,False,False,False,False,,17.5,False,24.139446,-0.0011316232045491443,False,14.044379,0.0066352724605136405,False,3.529647,1.9077165921529663e-05,False,False,No issues detected.,
C_00156,LOT_003,False,21.7928,23.6136,23.4257,24.048,12.6254,13.826,13.583,13.8877,3.2149,3.2089,3.3781,3.402,23.429705,6.065317127352779,0.1019394348255383,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.08892682472562222,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.7607448903198828,False,2.7929,4.344775,False,0.17092375458338926,False,False,False,False,False,,22.8,False,23.96467,0.002437987369961197,False,14.434415,0.004225103219350175,False,3.364184,0.0010783604356977684,False,False,No issues detected.,
C_00157,LOT_003,False,22.6238,22.2248,22.7171,21.8312,12.8356,12.9917,13.6632,13.515,3.5789,3.5464,3.4614,3.4843,23.429705,6.065317127352779,-0.26354846192480463,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.24766540212511265,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.42016226249348665,False,2.7929,4.344775,False,0.22963635893440115,False,False,False,False,False,,17.0,False,22.750296,0.0036492752710978304,False,13.642339,0.004518324671851265,False,3.5961757,0.00034566437933179913,False,False,No issues detected.,
C_00158,LOT_003,False,20.8696,22.0433,21.3153,22.4524,12.7483,14.0898,14.7573,14.7263,3.7785,3.8051,3.8596,3.8492,23.429705,6.065317127352779,-0.16113007440165697,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.26824562230204774,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,1.0899057921098172,False,2.7929,4.344775,False,0.1367962037016338,False,False,False,False,False,,27.2,False,21.940928,-0.0007109201007419062,False,14.971526,0.006123098235660127,False,3.8251843,0.00013947461975945418,False,False,No issues detected.,
C_00159,LOT_003,False,22.5885,22.9858,22.8717,23.5658,13.3735,13.3832,13.92,14.4692,3.3429,3.462,3.6027,3.5062,23.429705,6.065317127352779,0.022438233177660725,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,0.1587428365510177,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-0.3295333493780786,False,2.7929,4.344775,False,0.2083665500367065,False,False,False,False,False,,17.3,False,23.568663,0.004047657246059834,False,13.975312,0.004111890506744382,False,3.4190664,-0.00029814979765150414,False,False,No issues detected.,
C_00160,LOT_003,False,21.4345,21.9592,21.6847,22.238,12.9222,13.2925,14.0307,14.0646,3.517,3.4468,3.3457,3.3423,23.429705,6.065317127352779,-0.19647859707545434,False,17.626775000000002,27.5459,False,14.09649,2.3478854737499772,-0.013582434218592888,False,10.45845,17.157200000000003,False,3.58583,0.24164473838621767,-1.0078017904564072,False,2.7929,4.344775,False,0.20668717136734494,False,False,False,False,False,,23.1,False,22.610502,0.0045229322433471735,False,13.929695,0.0044249661763509085,False,3.4247174,-0.0001533512062496615,False,False,No issues detected.,
C_00161,LOT_004,False,31.3803,31.314,30.551,31.594,10.2507,10.5727,10.7676,10.7765,4.0599,4.2956,4.216,4.2334,33.0896775,9.06797794304963,-0.16494057543957716,False,23.116575,38.643575,False,10.9562075,3.0741436767540526,-0.05845774267445756,False,8.042900000000001,12.523525,False,4.597334999999999,0.35395395148130615,-1.028198720418073,False,3.920375000000001,5.184499999999999,False,0.2680897043542611,False,False,False,False,False,,20.2,False,32.295918,0.006818871604071723,False,10.878233,0.0021217566384209574,False,4.266684,-0.000200805171330772,False,False,No issues detected.,
C_00162,LOT_004,True,32.9902,45.5306,60.7146,71.3669,10.2326,12.6761,16.6345,19.6464,4.3244,4.8629,5.3021,5.6596,33.0896775,9.06797794304963,4.221141994433114,True,23.116575,38.643575,True,10.9562075,3.0741436767540526,2.8268660849241303,False,8.042900000000001,12.523525,True,4.597334999999999,0.35395395148130615,3.0011389774132913,True,3.920375000000001,5.184499999999999,True,0.0069167933526650405,False,True,True,True,True,"iddq_ua,leakage_ua,prop_delay_ns",59.8,True,70.50512,0.17343416197035047,True,19.204641,0.04533709265391032,True,5.7317624,0.006033766730626426,True,True,"[Module B - Iddq (standby current)] The strongest driver was delta_24h_iddq_ua (12.540), which pushed the predicted 168h value up by 24.77uA relative to baseline. [Module B - leakage current] The strongest driver was delta_24h_leakage_ua (2.444), which pushed the predicted 168h value up by 4.23uA relative to baseline. [Module A - Iddq (standby current)] Flagged because 168h Iddq (standby current) is 4.2sigma from its lot's mean (71.37uA vs lot mean 33.09uA); and 168h Iddq (standby current) (71.37uA) falls outside the lot's normal IQR range [23.12, 38.64]uA. [Module A - propagation delay] Flagged because 168h propagation delay is 3.0sigma from its lot's mean (5.66ns vs lot mean 4.60ns); and 168h propagation delay (5.66ns) falls outside the lot's normal IQR range [3.92, 5.18]ns. [Module B - propagation delay] The strongest driver was Value_24h_prop_delay_ns (4.863), which pushed the predicted 168h value up by 0.51ns relative to baseline. [Module A - leakage current] Flagged because 168h leakage current (19.65uA) falls outside the lot's normal IQR range [8.04, 12.52]uA.","Iddq (standby current), leakage current, propagation delay"
C_00163,LOT_004,False,30.0157,31.1105,31.6999,31.1072,10.2346,10.5715,11.2828,10.9147,4.2506,4.1822,4.502,4.499,33.0896775,9.06797794304963,-0.2186239878891103,False,23.116575,38.643575,False,10.9562075,3.0741436767540526,-0.013502134045936013,False,8.042900000000001,12.523525,False,4.597334999999999,0.35395395148130615,-0.2778186246783379,False,3.920375000000001,5.184499999999999,False,0.27572047813810885,False,False,False,False,False,,13.5,False,30.933065,-0.0012321846220228287,False,10.878233,0.0021300899717542838,False,4.342777,0.0011151164955563021,False,False,No issues detected.,
C_00164,LOT_004,False,29.2711,29.7037,29.3323,31.254,9.1887,8.9389,9.7687,9.8375,4.6886,4.7609,4.6926,4.684,33.0896775,9.06797794304963,-0.20243515274615312,False,23.116575,38.643575,False,10.9562075,3.0741436767540526,-0.3639086580303324,False,8.042900000000001,12.523525,False,4.597334999999999,0.35395395148130615,0.24484823417652404,False,3.920375000000001,5.184499999999999,False,0.2754060769153019,False,False,False,False,False,,14.3,False,30.578266,0.006073375998602964,False,9.481777,0.003769980494181313,False,4.753188,-5.355463027954347e-05,False,False,No issues detected.,
C_00165,LOT_004,False,31.695,31.2583,32.2532,33.5083,9.6456,10.3494,10.6174,10.914,4.6104,4.4669,4.4349,4.4809,33.0896775,9.06797794304963,0.04616492261330005,False,23.116575,38.643575,False,10.9562075,3.0741436767540526,-0.013729839733634796,False,8.042900000000001,12.523525,False,4.597334999999999,0.35395395148130615,-0.3289552200581906,False,3.920375000000001,5.184499999999999,False,0.2991072070250214,False,False,False,False,False,,12.8,False,32.74836,0.010347636667887381,False,10.638229,0.002005759514702696,False,4.564645,0.000678783427344429,False,False,No issues detected.,
